ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Sequence,Order,Category
471,Western Puroik,kl1onset,k,,,,kl,1,Onset
472,Western Puroik,l1onset,ɡ,,,,ɡl,1,Onset
473,Bezhta,mp2coda,p,,,,mp,2,Coda
474,Bezhta,np2coda,p,,,,np,2,Coda
475,Bezhta,wp2coda,p,,,,wp,2,Coda
476,Bezhta,jp2coda,p,,,,jp,2,Coda
477,Bezhta,lp2coda,p,,,,lp,2,Coda
478,Bezhta,rp2coda,p,,,,rp,2,Coda
479,Bezhta,mb2coda,b,,,,mb,2,Coda
480,Bezhta,nb2coda,b,,,,nb,2,Coda
481,Bezhta,wb2coda,b,,,,wb,2,Coda
482,Bezhta,jb2coda,b,,,,jb,2,Coda
483,Bezhta,lb2coda,b,,,,lb,2,Coda
484,Bezhta,rb2coda,b,,,,rb,2,Coda
485,Bezhta,mp2coda,pʼ,,,,mpʼ,2,Coda
486,Bezhta,np2coda,pʼ,,,,npʼ,2,Coda
487,Bezhta,wp2coda,pʼ,,,,wpʼ,2,Coda
488,Bezhta,jp2coda,pʼ,,,,jpʼ,2,Coda
489,Bezhta,lp2coda,pʼ,,,,lpʼ,2,Coda
490,Bezhta,rp2coda,pʼ,,,,rpʼ,2,Coda
491,Bezhta,mt2coda,t,,,,mt,2,Coda
492,Bezhta,nt2coda,t,,,,nt,2,Coda
493,Bezhta,wt2coda,t,,,,wt,2,Coda
494,Bezhta,jt2coda,t,,,,jt,2,Coda
495,Bezhta,lt2coda,t,,,,lt,2,Coda
496,Bezhta,rt2coda,t,,,,rt,2,Coda
497,Bezhta,md2coda,d,,,,md,2,Coda
498,Bezhta,nd2coda,d,,,,nd,2,Coda
499,Bezhta,wd2coda,d,,,,wd,2,Coda
500,Bezhta,jd2coda,d,,,,jd,2,Coda
501,Bezhta,ld2coda,d,,,,ld,2,Coda
502,Bezhta,rd2coda,d,,,,rd,2,Coda
503,Bezhta,mt2coda,tʼ,,,,mtʼ,2,Coda
504,Bezhta,nt2coda,tʼ,,,,ntʼ,2,Coda
505,Bezhta,wt2coda,tʼ,,,,wtʼ,2,Coda
506,Bezhta,jt2coda,tʼ,,,,jtʼ,2,Coda
507,Bezhta,lt2coda,tʼ,,,,ltʼ,2,Coda
508,Bezhta,rt2coda,tʼ,,,,rtʼ,2,Coda
509,Bezhta,mts2coda,t͡s,,,,mt͡s,2,Coda
510,Bezhta,nts2coda,t͡s,,,,nt͡s,2,Coda
511,Bezhta,wts2coda,t͡s,,,,wt͡s,2,Coda
512,Bezhta,jts2coda,t͡s,,,,jt͡s,2,Coda
513,Bezhta,lts2coda,t͡s,,,,lt͡s,2,Coda
514,Bezhta,rts2coda,t͡s,,,,rt͡s,2,Coda
515,Bezhta,mts2coda,t͡sʼ,,,,mt͡sʼ,2,Coda
516,Bezhta,nts2coda,t͡sʼ,,,,nt͡sʼ,2,Coda
517,Bezhta,wts2coda,t͡sʼ,,,,wt͡sʼ,2,Coda
518,Bezhta,jts2coda,t͡sʼ,,,,jt͡sʼ,2,Coda
519,Bezhta,lts2coda,t͡sʼ,,,,lt͡sʼ,2,Coda
520,Bezhta,rts2coda,t͡sʼ,,,,rt͡sʼ,2,Coda
521,Bezhta,ms2coda,s,,,,ms,2,Coda
522,Bezhta,ns2coda,s,,,,ns,2,Coda
523,Bezhta,ws2coda,s,,,,ws,2,Coda
524,Bezhta,js2coda,s,,,,js,2,Coda
525,Bezhta,ls2coda,s,,,,ls,2,Coda
526,Bezhta,rs2coda,s,,,,rs,2,Coda
527,Bezhta,mz2coda,z,,,,mz,2,Coda
528,Bezhta,nz2coda,z,,,,nz,2,Coda
529,Bezhta,wz2coda,z,,,,wz,2,Coda
530,Bezhta,jz2coda,z,,,,jz,2,Coda
531,Bezhta,lz2coda,z,,,,lz,2,Coda
532,Bezhta,rz2coda,z,,,,rz,2,Coda
533,Bezhta,mcc2coda,c͡ç,,,,mc͡ç,2,Coda
534,Bezhta,ncc2coda,c͡ç,,,,nc͡ç,2,Coda
535,Bezhta,wcc2coda,c͡ç,,,,wc͡ç,2,Coda
536,Bezhta,jcc2coda,c͡ç,,,,jc͡ç,2,Coda
537,Bezhta,lcc2coda,c͡ç,,,,lc͡ç,2,Coda
538,Bezhta,rcc2coda,c͡ç,,,,rc͡ç,2,Coda
539,Bezhta,mcc2coda,c͡çʼ,,,,mc͡çʼ,2,Coda
540,Bezhta,ncc2coda,c͡çʼ,,,,nc͡çʼ,2,Coda
541,Bezhta,wcc2coda,c͡çʼ,,,,wc͡çʼ,2,Coda
542,Bezhta,jcc2coda,c͡çʼ,,,,jc͡çʼ,2,Coda
543,Bezhta,lcc2coda,c͡çʼ,,,,lc͡çʼ,2,Coda
544,Bezhta,rcc2coda,c͡çʼ,,,,rc͡çʼ,2,Coda
545,Bezhta,mc2coda,ç,,,,mç,2,Coda
546,Bezhta,nc2coda,ç,,,,nç,2,Coda
547,Bezhta,wc2coda,ç,,,,wç,2,Coda
548,Bezhta,jc2coda,ç,,,,jç,2,Coda
549,Bezhta,lc2coda,ç,,,,lç,2,Coda
550,Bezhta,rc2coda,ç,,,,rç,2,Coda
551,Bezhta,m2coda,ʝ,,,,mʝ,2,Coda
552,Bezhta,n2coda,ʝ,,,,nʝ,2,Coda
553,Bezhta,w2coda,ʝ,,,,wʝ,2,Coda
554,Bezhta,j2coda,ʝ,,,,jʝ,2,Coda
555,Bezhta,l2coda,ʝ,,,,lʝ,2,Coda
556,Bezhta,r2coda,ʝ,,,,rʝ,2,Coda
557,Bezhta,mt2coda,t͡ɬ,,,,mt͡ɬ,2,Coda
558,Bezhta,nt2coda,t͡ɬ,,,,nt͡ɬ,2,Coda
559,Bezhta,wt2coda,t͡ɬ,,,,wt͡ɬ,2,Coda
560,Bezhta,jt2coda,t͡ɬ,,,,jt͡ɬ,2,Coda
561,Bezhta,lt2coda,t͡ɬ,,,,lt͡ɬ,2,Coda
562,Bezhta,rt2coda,t͡ɬ,,,,rt͡ɬ,2,Coda
563,Bezhta,mt2coda,t͡ɬʼ,,,,mt͡ɬʼ,2,Coda
564,Bezhta,nt2coda,t͡ɬʼ,,,,nt͡ɬʼ,2,Coda
565,Bezhta,wt2coda,t͡ɬʼ,,,,wt͡ɬʼ,2,Coda
566,Bezhta,jt2coda,t͡ɬʼ,,,,jt͡ɬʼ,2,Coda
567,Bezhta,lt2coda,t͡ɬʼ,,,,lt͡ɬʼ,2,Coda
568,Bezhta,rt2coda,t͡ɬʼ,,,,rt͡ɬʼ,2,Coda
569,Bezhta,m2coda,ɬ,,,,mɬ,2,Coda
570,Bezhta,n2coda,ɬ,,,,nɬ,2,Coda
571,Bezhta,w2coda,ɬ,,,,wɬ,2,Coda
572,Bezhta,j2coda,ɬ,,,,jɬ,2,Coda
573,Bezhta,l2coda,ɬ,,,,lɬ,2,Coda
574,Bezhta,r2coda,ɬ,,,,rɬ,2,Coda
575,Bezhta,mk2coda,k,,,,mk,2,Coda
576,Bezhta,nk2coda,k,,,,nk,2,Coda
577,Bezhta,wk2coda,k,,,,wk,2,Coda
578,Bezhta,jk2coda,k,,,,jk,2,Coda
579,Bezhta,lk2coda,k,,,,lk,2,Coda
580,Bezhta,rk2coda,k,,,,rk,2,Coda
581,Bezhta,m2coda,ɡ,,,,mɡ,2,Coda
582,Bezhta,n2coda,ɡ,,,,nɡ,2,Coda
583,Bezhta,w2coda,ɡ,,,,wɡ,2,Coda
584,Bezhta,j2coda,ɡ,,,,jɡ,2,Coda
585,Bezhta,l2coda,ɡ,,,,lɡ,2,Coda
586,Bezhta,r2coda,ɡ,,,,rɡ,2,Coda
587,Bezhta,mk2coda,kʼ,,,,mkʼ,2,Coda
588,Bezhta,nk2coda,kʼ,,,,nkʼ,2,Coda
589,Bezhta,wk2coda,kʼ,,,,wkʼ,2,Coda
590,Bezhta,jk2coda,kʼ,,,,jkʼ,2,Coda
591,Bezhta,lk2coda,kʼ,,,,lkʼ,2,Coda
592,Bezhta,rk2coda,kʼ,,,,rkʼ,2,Coda
593,Bezhta,mq2coda,q,,,,mq,2,Coda
594,Bezhta,nq2coda,q,,,,nq,2,Coda
595,Bezhta,wq2coda,q,,,,wq,2,Coda
596,Bezhta,jq2coda,q,,,,jq,2,Coda
597,Bezhta,lq2coda,q,,,,lq,2,Coda
598,Bezhta,rq2coda,q,,,,rq,2,Coda
599,Bezhta,mq2coda,qʼ,,,,mqʼ,2,Coda
600,Bezhta,nq2coda,qʼ,,,,nqʼ,2,Coda
601,Bezhta,wq2coda,qʼ,,,,wqʼ,2,Coda
602,Bezhta,jq2coda,qʼ,,,,jqʼ,2,Coda
603,Bezhta,lq2coda,qʼ,,,,lqʼ,2,Coda
604,Bezhta,rq2coda,qʼ,,,,rqʼ,2,Coda
605,Bezhta,m2coda,χ,,,,mχ,2,Coda
606,Bezhta,n2coda,χ,,,,nχ,2,Coda
607,Bezhta,w2coda,χ,,,,wχ,2,Coda
608,Bezhta,j2coda,χ,,,,jχ,2,Coda
609,Bezhta,l2coda,χ,,,,lχ,2,Coda
610,Bezhta,r2coda,χ,,,,rχ,2,Coda
611,Bezhta,m2coda,ʁ,,,,mʁ,2,Coda
612,Bezhta,n2coda,ʁ,,,,nʁ,2,Coda
613,Bezhta,w2coda,ʁ,,,,wʁ,2,Coda
614,Bezhta,j2coda,ʁ,,,,jʁ,2,Coda
615,Bezhta,l2coda,ʁ,,,,lʁ,2,Coda
616,Bezhta,r2coda,ʁ,,,,rʁ,2,Coda
617,Bezhta,m2coda,ħ,,,,mħ,2,Coda
618,Bezhta,n2coda,ħ,,,,nħ,2,Coda
619,Bezhta,w2coda,ħ,,,,wħ,2,Coda
620,Bezhta,j2coda,ħ,,,,jħ,2,Coda
621,Bezhta,l2coda,ħ,,,,lħ,2,Coda
622,Bezhta,r2coda,ħ,,,,rħ,2,Coda
623,Bezhta,m2coda,ʕ,,,,mʕ,2,Coda
624,Bezhta,n2coda,ʕ,,,,nʕ,2,Coda
625,Bezhta,w2coda,ʕ,,,,wʕ,2,Coda
626,Bezhta,j2coda,ʕ,,,,jʕ,2,Coda
627,Bezhta,l2coda,ʕ,,,,lʕ,2,Coda
628,Bezhta,r2coda,ʕ,,,,rʕ,2,Coda
629,Bezhta,m2coda,ʔ,,,,mʔ,2,Coda
630,Bezhta,n2coda,ʔ,,,,nʔ,2,Coda
631,Bezhta,w2coda,ʔ,,,,wʔ,2,Coda
632,Bezhta,j2coda,ʔ,,,,jʔ,2,Coda
633,Bezhta,l2coda,ʔ,,,,lʔ,2,Coda
634,Bezhta,r2coda,ʔ,,,,rʔ,2,Coda
635,Bezhta,mh2coda,h,,,,mh,2,Coda
636,Bezhta,nh2coda,h,,,,nh,2,Coda
637,Bezhta,wh2coda,h,,,,wh,2,Coda
638,Bezhta,jh2coda,h,,,,jh,2,Coda
639,Bezhta,lh2coda,h,,,,lh,2,Coda
640,Bezhta,rh2coda,h,,,,rh,2,Coda
641,Bezhta,mm2coda,m,,,,mm,2,Coda
642,Bezhta,nm2coda,m,,,,nm,2,Coda
643,Bezhta,wm2coda,m,,,,wm,2,Coda
644,Bezhta,jm2coda,m,,,,jm,2,Coda
645,Bezhta,lm2coda,m,,,,lm,2,Coda
646,Bezhta,rm2coda,m,,,,rm,2,Coda
647,Bezhta,mn2coda,n,,,,mn,2,Coda
648,Bezhta,nn2coda,n,,,,nn,2,Coda
649,Bezhta,wn2coda,n,,,,wn,2,Coda
650,Bezhta,jn2coda,n,,,,jn,2,Coda
651,Bezhta,ln2coda,n,,,,ln,2,Coda
652,Bezhta,rn2coda,n,,,,rn,2,Coda
653,Bezhta,mw2coda,w,,,,mw,2,Coda
654,Bezhta,nw2coda,w,,,,nw,2,Coda
655,Bezhta,ww2coda,w,,,,ww,2,Coda
656,Bezhta,jw2coda,w,,,,jw,2,Coda
657,Bezhta,lw2coda,w,,,,lw,2,Coda
658,Bezhta,rw2coda,w,,,,rw,2,Coda
659,Bezhta,mj2coda,j,,,,mj,2,Coda
660,Bezhta,nj2coda,j,,,,nj,2,Coda
661,Bezhta,wj2coda,j,,,,wj,2,Coda
662,Bezhta,jj2coda,j,,,,jj,2,Coda
663,Bezhta,lj2coda,j,,,,lj,2,Coda
664,Bezhta,rj2coda,j,,,,rj,2,Coda
665,Bezhta,ml2coda,l,,,,ml,2,Coda
666,Bezhta,nl2coda,l,,,,nl,2,Coda
667,Bezhta,wl2coda,l,,,,wl,2,Coda
668,Bezhta,jl2coda,l,,,,jl,2,Coda
669,Bezhta,ll2coda,l,,,,ll,2,Coda
670,Bezhta,rl2coda,l,,,,rl,2,Coda
671,Bezhta,mr2coda,r,,,,mr,2,Coda
672,Bezhta,nr2coda,r,,,,nr,2,Coda
673,Bezhta,wr2coda,r,,,,wr,2,Coda
674,Bezhta,jr2coda,r,,,,jr,2,Coda
675,Bezhta,lr2coda,r,,,,lr,2,Coda
676,Bezhta,rr2coda,r,,,,rr,2,Coda
677,Central Chong,pl2onset,l,,,,pl,2,Onset
678,Central Chong,pl2onset,l,,,,pʰl,2,Onset
679,Central Chong,tl2onset,l,,,,tl,2,Onset
680,Central Chong,tl2onset,l,,,,tʰl,2,Onset
681,Central Chong,cl2onset,l,,,,cl,2,Onset
682,Central Chong,kl2onset,l,,,,kl,2,Onset
683,Central Chong,kl2onset,l,,,,kʰl,2,Onset
684,Central Chong,ml2onset,l,,,,ml,2,Onset
685,Central Chong,sl2onset,l,,,,sl,2,Onset
686,Central Chong,p2onset,ɹ,,,,pɹ,2,Onset
687,Central Chong,p2onset,ɹ,,,,pʰɹ,2,Onset
688,Central Chong,t2onset,ɹ,,,,tɹ,2,Onset
689,Central Chong,t2onset,ɹ,,,,tʰɹ,2,Onset
690,Central Chong,c2onset,ɹ,,,,cɹ,2,Onset
691,Central Chong,k2onset,ɹ,,,,kɹ,2,Onset
692,Central Chong,k2onset,ɹ,,,,kʰɹ,2,Onset
693,Central Chong,m2onset,ɹ,,,,mɹ,2,Onset
694,Central Chong,s2onset,ɹ,,,,sɹ,2,Onset
695,Eastern Katu,pl2onset,l,,,,pl,2,Onset
696,Eastern Katu,cl2onset,l,,,,cl,2,Onset
697,Eastern Katu,kl2onset,l,,,,kl,2,Onset
698,Eastern Katu,sl2onset,l,,,,sl,2,Onset
699,Eastern Katu,bl2onset,l,,,,b̤l,2,Onset
700,Eastern Katu,dl2onset,l,,,,d̤l,2,Onset
701,Eastern Katu,l2onset,l,,,,ɟ̤l,2,Onset
702,Eastern Katu,l2onset,l,,,,ɡ̤l,2,Onset
703,Eastern Katu,ml2onset,l,,,,ml,2,Onset
704,Eastern Katu,pr2onset,r,,,,pr,2,Onset
705,Eastern Katu,cr2onset,r,,,,cr,2,Onset
706,Eastern Katu,kr2onset,r,,,,kr,2,Onset
707,Eastern Katu,sr2onset,r,,,,sr,2,Onset
708,Eastern Katu,br2onset,r,,,,b̤r,2,Onset
709,Eastern Katu,dr2onset,r,,,,d̤r,2,Onset
710,Eastern Katu,r2onset,r,,,,ɟ̤r,2,Onset
711,Eastern Katu,r2onset,r,,,,ɡ̤r,2,Onset
712,Eastern Katu,mr2onset,r,,,,mr,2,Onset
713,Gurani,pw2onset,w,,,,pw,2,Onset
714,Gurani,dw2onset,w,,,,dw,2,Onset
715,Gurani,w2onset,w,,,,ɡw,2,Onset
716,Gurani,kw2onset,w,,,,kw,2,Onset
717,Gurani,qw2onset,w,,,,qw,2,Onset
718,Gurani,fw2onset,w,,,,fw,2,Onset
719,Gurani,xw2onset,w,,,,xw,2,Onset
720,Gurani,sw2onset,w,,,,sw,2,Onset
721,Gurani,w2onset,w,,,,ʃw,2,Onset
722,Gurani,zw2onset,w,,,,zw,2,Onset
723,Gurani,w2onset,w,,,,ʒw,2,Onset
724,Gurani,dw2onset,w,,,,d͡ʒw,2,Onset
725,Gurani,tw2onset,w,,,,t͡ʃw,2,Onset
726,Gurani,mw2onset,w,,,,mw,2,Onset
727,Gurani,nw2onset,w,,,,nw,2,Onset
728,Gurani,rw2onset,w,,,,rw,2,Onset
729,Gurani,pr2onset,r,,,,pr,2,Onset
730,Gurani,dr2onset,r,,,,dr,2,Onset
731,Gurani,r2onset,r,,,,ɡr,2,Onset
732,Gurani,kr2onset,r,,,,kr,2,Onset
733,Gurani,qr2onset,r,,,,qr,2,Onset
734,Gurani,fr2onset,r,,,,fr,2,Onset
735,Gurani,xr2onset,r,,,,xr,2,Onset
736,Gurani,sr2onset,r,,,,sr,2,Onset
737,Gurani,r2onset,r,,,,ʃr,2,Onset
738,Gurani,zr2onset,r,,,,zr,2,Onset
739,Gurani,r2onset,r,,,,ʒr,2,Onset
740,Gurani,dr2onset,r,,,,d͡ʒr,2,Onset
741,Gurani,tr2onset,r,,,,t͡ʃr,2,Onset
742,Gurani,mr2onset,r,,,,mr,2,Onset
743,Gurani,nr2onset,r,,,,nr,2,Onset
744,Gurani,rr2onset,r,,,,rr,2,Onset
745,Gurani,pj2onset,j,,,,pj,2,Onset
746,Gurani,dj2onset,j,,,,dj,2,Onset
747,Gurani,j2onset,j,,,,ɡj,2,Onset
748,Gurani,kj2onset,j,,,,kj,2,Onset
749,Gurani,qj2onset,j,,,,qj,2,Onset
750,Gurani,fj2onset,j,,,,fj,2,Onset
751,Gurani,xj2onset,j,,,,xj,2,Onset
752,Gurani,sj2onset,j,,,,sj,2,Onset
753,Gurani,j2onset,j,,,,ʃj,2,Onset
754,Gurani,zj2onset,j,,,,zj,2,Onset
755,Gurani,j2onset,j,,,,ʒj,2,Onset
756,Gurani,dj2onset,j,,,,d͡ʒj,2,Onset
757,Gurani,tj2onset,j,,,,t͡ʃj,2,Onset
758,Gurani,mj2onset,j,,,,mj,2,Onset
759,Gurani,nj2onset,j,,,,nj,2,Onset
760,Gurani,rj2onset,j,,,,rj,2,Onset
761,Kazakh,np2coda,pʰ,,,,npʰ,2,Coda
762,Kazakh,p2coda,pʰ,,,,ŋpʰ,2,Coda
763,Kazakh,rp2coda,pʰ,,,,rpʰ,2,Coda
764,Kazakh,lp2coda,pʰ,,,,lpʰ,2,Coda
765,Kazakh,nt2coda,tʰ,,,,ntʰ,2,Coda
766,Kazakh,t2coda,tʰ,,,,ŋtʰ,2,Coda
767,Kazakh,rt2coda,tʰ,,,,rtʰ,2,Coda
768,Kazakh,lt2coda,tʰ,,,,ltʰ,2,Coda
769,Kazakh,nk2coda,kʰ,,,,nkʰ,2,Coda
770,Kazakh,k2coda,kʰ,,,,ŋkʰ,2,Coda
771,Kazakh,rk2coda,kʰ,,,,rkʰ,2,Coda
772,Kazakh,lk2coda,kʰ,,,,lkʰ,2,Coda
773,Kazakh,nq2coda,qʰ,,,,nqʰ,2,Coda
774,Kazakh,q2coda,qʰ,,,,ŋqʰ,2,Coda
775,Kazakh,rq2coda,qʰ,,,,rqʰ,2,Coda
776,Kazakh,lq2coda,qʰ,,,,lqʰ,2,Coda
777,Kazakh,ns2coda,s,,,,ns,2,Coda
778,Kazakh,s2coda,s,,,,ŋs,2,Coda
779,Kazakh,rs2coda,s,,,,rs,2,Coda
780,Kazakh,ls2coda,s,,,,ls,2,Coda
781,Kazakh,n2coda,ʃ,,,,nʃ,2,Coda
782,Kazakh,2coda,ʃ,,,,ŋʃ,2,Coda
783,Kazakh,r2coda,ʃ,,,,rʃ,2,Coda
784,Kazakh,l2coda,ʃ,,,,lʃ,2,Coda
785,Laven,br2onset,r,,,,br,2,Onset
786,Laven,dr2onset,r,,,,dr,2,Onset
787,Laven,r2onset,r,,,,ɟr,2,Onset
788,Laven,r2onset,r,,,,ɡr,2,Onset
789,Laven,bl2onset,l,,,,bl,2,Onset
790,Laven,dl2onset,l,,,,dl,2,Onset
791,Laven,l2onset,l,,,,ɟl,2,Onset
792,Laven,l2onset,l,,,,ɡl,2,Onset
793,Piemontese,rp2coda,p,,,,rp,2,Coda
794,Piemontese,lp2coda,p,,,,lp,2,Coda
795,Piemontese,mp2coda,p,,,,mp,2,Coda
796,Piemontese,np2coda,p,,,,np,2,Coda
797,Piemontese,rt2coda,t,,,,rt,2,Coda
798,Piemontese,lt2coda,t,,,,lt,2,Coda
799,Piemontese,mt2coda,t,,,,mt,2,Coda
800,Piemontese,nt2coda,t,,,,nt,2,Coda
801,Piemontese,rk2coda,k,,,,rk,2,Coda
802,Piemontese,lk2coda,k,,,,lk,2,Coda
803,Piemontese,mk2coda,k,,,,mk,2,Coda
804,Piemontese,nk2coda,k,,,,nk,2,Coda
805,Piemontese,rb2coda,b,,,,rb,2,Coda
806,Piemontese,lb2coda,b,,,,lb,2,Coda
807,Piemontese,mb2coda,b,,,,mb,2,Coda
808,Piemontese,nb2coda,b,,,,nb,2,Coda
809,Piemontese,rd2coda,d,,,,rd,2,Coda
810,Piemontese,ld2coda,d,,,,ld,2,Coda
811,Piemontese,md2coda,d,,,,md,2,Coda
812,Piemontese,nd2coda,d,,,,nd,2,Coda
813,Piemontese,r2coda,ɡ,,,,rɡ,2,Coda
814,Piemontese,l2coda,ɡ,,,,lɡ,2,Coda
815,Piemontese,m2coda,ɡ,,,,mɡ,2,Coda
816,Piemontese,n2coda,ɡ,,,,nɡ,2,Coda
817,Piemontese,rv2coda,v,,,,rv,2,Coda
818,Piemontese,lv2coda,v,,,,lv,2,Coda
819,Piemontese,mv2coda,v,,,,mv,2,Coda
820,Piemontese,nv2coda,v,,,,nv,2,Coda
821,Piemontese,rs2coda,s,,,,rs,2,Coda
822,Piemontese,ls2coda,s,,,,ls,2,Coda
823,Piemontese,ms2coda,s,,,,ms,2,Coda
824,Piemontese,ns2coda,s,,,,ns,2,Coda
825,Piemontese,rz2coda,z,,,,rz,2,Coda
826,Piemontese,lz2coda,z,,,,lz,2,Coda
827,Piemontese,mz2coda,z,,,,mz,2,Coda
828,Piemontese,nz2coda,z,,,,nz,2,Coda
829,Thulung,kl2onset,l,,,,kl,2,Onset
830,Thulung,kl2onset,l,,,,kʰl,2,Onset
831,Thulung,l2onset,l,,,,ɡl,2,Onset
832,Thulung,l2onset,l,,,,ŋl,2,Onset
833,Thulung,tsl2onset,l,,,,t͡sl,2,Onset
834,Thulung,tsl2onset,l,,,,t͡sʰl,2,Onset
835,Thulung,dzl2onset,l,,,,d͡zl,2,Onset
836,Thulung,dzl2onset,l,,,,d͡z̤l,2,Onset
837,Thulung,tl2onset,l,,,,tl,2,Onset
838,Thulung,tl2onset,l,,,,tʰl,2,Onset
839,Thulung,dl2onset,l,,,,dl,2,Onset
840,Thulung,dl2onset,l,,,,d̤l,2,Onset
841,Thulung,nl2onset,l,,,,nl,2,Onset
842,Thulung,l2onset,l,,,,ɖl,2,Onset
843,Thulung,pl2onset,l,,,,pl,2,Onset
844,Thulung,pl2onset,l,,,,pʰl,2,Onset
845,Thulung,bl2onset,l,,,,bl,2,Onset
846,Thulung,bl2onset,l,,,,b̤l,2,Onset
847,Thulung,ml2onset,l,,,,ml,2,Onset
848,Thulung,rl2onset,l,,,,rl,2,Onset
849,Thulung,ll2onset,l,,,,ll,2,Onset
850,Thulung,jl2onset,l,,,,jl,2,Onset
851,Thulung,wl2onset,l,,,,wl,2,Onset
852,Thulung,sl2onset,l,,,,sl,2,Onset
853,Thulung,hl2onset,l,,,,hl,2,Onset
854,Thulung,l2onset,l,,,,ʔl,2,Onset
855,Thulung,kr2onset,r,,,,kr,2,Onset
856,Thulung,kr2onset,r,,,,kʰr,2,Onset
857,Thulung,r2onset,r,,,,ɡr,2,Onset
858,Thulung,r2onset,r,,,,ŋr,2,Onset
859,Thulung,tsr2onset,r,,,,t͡sr,2,Onset
860,Thulung,tsr2onset,r,,,,t͡sʰr,2,Onset
861,Thulung,dzr2onset,r,,,,d͡zr,2,Onset
862,Thulung,dzr2onset,r,,,,d͡z̤r,2,Onset
863,Thulung,tr2onset,r,,,,tr,2,Onset
864,Thulung,tr2onset,r,,,,tʰr,2,Onset
865,Thulung,dr2onset,r,,,,dr,2,Onset
866,Thulung,dr2onset,r,,,,d̤r,2,Onset
867,Thulung,nr2onset,r,,,,nr,2,Onset
868,Thulung,r2onset,r,,,,ɖr,2,Onset
869,Thulung,pr2onset,r,,,,pr,2,Onset
870,Thulung,pr2onset,r,,,,pʰr,2,Onset
871,Thulung,br2onset,r,,,,br,2,Onset
872,Thulung,br2onset,r,,,,b̤r,2,Onset
873,Thulung,mr2onset,r,,,,mr,2,Onset
874,Thulung,rr2onset,r,,,,rr,2,Onset
875,Thulung,lr2onset,r,,,,lr,2,Onset
876,Thulung,jr2onset,r,,,,jr,2,Onset
877,Thulung,wr2onset,r,,,,wr,2,Onset
878,Thulung,sr2onset,r,,,,sr,2,Onset
879,Thulung,hr2onset,r,,,,hr,2,Onset
880,Thulung,r2onset,r,,,,ʔr,2,Onset
881,Thulung,kw2onset,w,,,,kw,2,Onset
882,Thulung,kw2onset,w,,,,kʰw,2,Onset
883,Thulung,w2onset,w,,,,ɡw,2,Onset
884,Thulung,w2onset,w,,,,ŋw,2,Onset
885,Thulung,tsw2onset,w,,,,t͡sw,2,Onset
886,Thulung,tsw2onset,w,,,,t͡sʰw,2,Onset
887,Thulung,dzw2onset,w,,,,d͡zw,2,Onset
888,Thulung,dzw2onset,w,,,,d͡z̤w,2,Onset
889,Thulung,tw2onset,w,,,,tw,2,Onset
890,Thulung,tw2onset,w,,,,tʰw,2,Onset
891,Thulung,dw2onset,w,,,,dw,2,Onset
892,Thulung,dw2onset,w,,,,d̤w,2,Onset
893,Thulung,nw2onset,w,,,,nw,2,Onset
894,Thulung,w2onset,w,,,,ɖw,2,Onset
895,Thulung,pw2onset,w,,,,pw,2,Onset
896,Thulung,pw2onset,w,,,,pʰw,2,Onset
897,Thulung,bw2onset,w,,,,bw,2,Onset
898,Thulung,bw2onset,w,,,,b̤w,2,Onset
899,Thulung,mw2onset,w,,,,mw,2,Onset
900,Thulung,rw2onset,w,,,,rw,2,Onset
901,Thulung,lw2onset,w,,,,lw,2,Onset
902,Thulung,jw2onset,w,,,,jw,2,Onset
903,Thulung,ww2onset,w,,,,ww,2,Onset
904,Thulung,sw2onset,w,,,,sw,2,Onset
905,Thulung,hw2onset,w,,,,hw,2,Onset
906,Thulung,w2onset,w,,,,ʔw,2,Onset
907,Thulung,kj2onset,j,,,,kj,2,Onset
908,Thulung,kj2onset,j,,,,kʰj,2,Onset
909,Thulung,j2onset,j,,,,ɡj,2,Onset
910,Thulung,j2onset,j,,,,ŋj,2,Onset
911,Thulung,tsj2onset,j,,,,t͡sj,2,Onset
912,Thulung,tsj2onset,j,,,,t͡sʰj,2,Onset
913,Thulung,dzj2onset,j,,,,d͡zj,2,Onset
914,Thulung,dzj2onset,j,,,,d͡z̤j,2,Onset
915,Thulung,tj2onset,j,,,,tj,2,Onset
916,Thulung,tj2onset,j,,,,tʰj,2,Onset
917,Thulung,dj2onset,j,,,,dj,2,Onset
918,Thulung,dj2onset,j,,,,d̤j,2,Onset
919,Thulung,nj2onset,j,,,,nj,2,Onset
920,Thulung,j2onset,j,,,,ɖj,2,Onset
921,Thulung,pj2onset,j,,,,pj,2,Onset
922,Thulung,pj2onset,j,,,,pʰj,2,Onset
923,Thulung,bj2onset,j,,,,bj,2,Onset
924,Thulung,bj2onset,j,,,,b̤j,2,Onset
925,Thulung,mj2onset,j,,,,mj,2,Onset
926,Thulung,rj2onset,j,,,,rj,2,Onset
927,Thulung,lj2onset,j,,,,lj,2,Onset
928,Thulung,jj2onset,j,,,,jj,2,Onset
929,Thulung,wj2onset,j,,,,wj,2,Onset
930,Thulung,sj2onset,j,,,,sj,2,Onset
931,Thulung,hj2onset,j,,,,hj,2,Onset
932,Thulung,j2onset,j,,,,ʔj,2,Onset
933,Western Puroik,pr2onset,r,,,,pr,2,Onset
934,Western Puroik,br2onset,r,,,,br,2,Onset
