"Lect","Category","Sequence","Order","Segment"
"Muduga","Coda","#",1,"#"
"Muduga","Coda","b",1,"b"
"Muduga","Coda","bː",1,"bː"
"Muduga","Coda","c͡ç",1,"c͡ç"
"Muduga","Coda","c͡çː",1,"c͡çː"
"Muduga","Coda","d",1,"d"
"Muduga","Coda","dː",1,"dː"
"Muduga","Coda","j",1,"j"
"Muduga","Coda","jː",1,"jː"
"Muduga","Coda","k",1,"k"
"Muduga","Coda","kː",1,"kː"
"Muduga","Coda","l",1,"l"
"Muduga","Coda","lː",1,"lː"
"Muduga","Coda","m",1,"m"
"Muduga","Coda","mː",1,"mː"
"Muduga","Coda","n",1,"n"
"Muduga","Coda","nː",1,"nː"
"Muduga","Coda","p",1,"p"
"Muduga","Coda","pː",1,"pː"
"Muduga","Coda","r",1,"r"
"Muduga","Coda","rː",1,"rː"
"Muduga","Coda","s",1,"s"
"Muduga","Coda","sː",1,"sː"
"Muduga","Coda","t",1,"t"
"Muduga","Coda","tː",1,"tː"
"Muduga","Coda","ɖ",1,"ɖ"
"Muduga","Coda","ɖː",1,"ɖː"
"Muduga","Coda","ɟ͡ʝ",1,"ɟ͡ʝ"
"Muduga","Coda","ɟ͡ʝː",1,"ɟ͡ʝː"
"Muduga","Coda","ɡ",1,"ɡ"
"Muduga","Coda","ɡː",1,"ɡː"
"Muduga","Coda","ɭ",1,"ɭ"
"Muduga","Coda","ɭː",1,"ɭː"
"Muduga","Coda","ɳ",1,"ɳ"
"Muduga","Coda","ɳː",1,"ɳː"
"Muduga","Coda","ɾ",1,"ɾ"
"Muduga","Coda","ʈ",1,"ʈ"
"Muduga","Coda","ʈː",1,"ʈː"
"Muduga","Coda","ʋ",1,"ʋ"
"Muduga","Coda","ʋː",1,"ʋː"
"Mulam","Onset","c",1,"c"
"Mulam","Onset","cʰ",1,"cʰ"
"Mulam","Onset","f",1,"f"
"Mulam","Onset","fj",1,"f"
"Mulam","Onset","fj",2,"j"
"Mulam","Onset","h",1,"h"
"Mulam","Onset","hw",1,"h"
"Mulam","Onset","hw",2,"w"
"Mulam","Onset","hɣ",1,"h"
"Mulam","Onset","hɣ",2,"ɣ"
"Mulam","Onset","j",1,"j"
"Mulam","Onset","k",1,"k"
"Mulam","Onset","kw",1,"k"
"Mulam","Onset","kw",2,"w"
"Mulam","Onset","kɣ",1,"k"
"Mulam","Onset","kɣ",2,"ɣ"
"Mulam","Onset","kʰ",1,"kʰ"
"Mulam","Onset","kʰw",1,"kʰ"
"Mulam","Onset","kʰw",2,"w"
"Mulam","Onset","kʰɣ",1,"kʰ"
"Mulam","Onset","kʰɣ",2,"ɣ"
"Mulam","Onset","l",1,"l"
"Mulam","Onset","lj",1,"l"
"Mulam","Onset","lj",2,"j"
"Mulam","Onset","lw",1,"l"
"Mulam","Onset","lw",2,"w"
"Mulam","Onset","m",1,"m"
"Mulam","Onset","mj",1,"m"
"Mulam","Onset","mj",2,"j"
"Mulam","Onset","mw",1,"m"
"Mulam","Onset","mw",2,"w"
"Mulam","Onset","mɣ",1,"m"
"Mulam","Onset","mɣ",2,"ɣ"
"Mulam","Onset","n",1,"n"
"Mulam","Onset","nw",1,"n"
"Mulam","Onset","nw",2,"w"
"Mulam","Onset","nʲ",1,"nʲ"
"Mulam","Onset","p",1,"p"
"Mulam","Onset","pj",1,"p"
"Mulam","Onset","pj",2,"j"
"Mulam","Onset","pw",1,"p"
"Mulam","Onset","pw",2,"w"
"Mulam","Onset","pɣ",1,"p"
"Mulam","Onset","pɣ",2,"ɣ"
"Mulam","Onset","pʰ",1,"pʰ"
"Mulam","Onset","pʰj",1,"pʰ"
"Mulam","Onset","pʰj",2,"j"
"Mulam","Onset","pʰw",1,"pʰ"
"Mulam","Onset","pʰw",2,"w"
"Mulam","Onset","pʰɣ",1,"pʰ"
"Mulam","Onset","pʰɣ",2,"ɣ"
"Mulam","Onset","s",1,"s"
"Mulam","Onset","sj",1,"s"
"Mulam","Onset","sj",2,"j"
"Mulam","Onset","sw",1,"s"
"Mulam","Onset","sw",2,"w"
"Mulam","Onset","t",1,"t"
"Mulam","Onset","tj",1,"t"
"Mulam","Onset","tj",2,"j"
"Mulam","Onset","tw",1,"t"
"Mulam","Onset","tw",2,"w"
"Mulam","Onset","tʰ",1,"tʰ"
"Mulam","Onset","tʰj",1,"tʰ"
"Mulam","Onset","tʰj",2,"j"
"Mulam","Onset","tʰw",1,"tʰ"
"Mulam","Onset","tʰw",2,"w"
"Mulam","Onset","t͡s",1,"t͡s"
"Mulam","Onset","t͡sj",1,"t͡s"
"Mulam","Onset","t͡sj",2,"j"
"Mulam","Onset","t͡sw",1,"t͡s"
"Mulam","Onset","t͡sw",2,"w"
"Mulam","Onset","t͡sʰ",1,"t͡sʰ"
"Mulam","Onset","t͡sʰj",1,"t͡sʰ"
"Mulam","Onset","t͡sʰj",2,"j"
"Mulam","Onset","t͡sʰw",1,"t͡sʰ"
"Mulam","Onset","t͡sʰw",2,"w"
"Mulam","Onset","w",1,"w"
"Mulam","Onset","ç",1,"ç"
"Mulam","Onset","ŋ",1,"ŋ"
"Mulam","Onset","ŋw",1,"ŋ"
"Mulam","Onset","ŋw",2,"w"
"Mulam","Onset","ŋɣ",1,"ŋ"
"Mulam","Onset","ŋɣ",2,"ɣ"
"Mulam","Onset","ɣ",1,"ɣ"
"Mulam","Onset","ɲ",1,"ɲ"
"Mulam","Onset","ɲj",1,"ɲ"
"Mulam","Onset","ɲj",2,"j"
"Mulam","Onset","ʔ",1,"ʔ"
"Mulam","Nucleus","a",1,"a"
"Mulam","Nucleus","ai",1,"a"
"Mulam","Nucleus","ai",2,"i"
"Mulam","Nucleus","au",1,"a"
"Mulam","Nucleus","au",2,"u"
"Mulam","Nucleus","aː",1,"aː"
"Mulam","Nucleus","aːi",1,"aː"
"Mulam","Nucleus","aːi",2,"i"
"Mulam","Nucleus","aːu",1,"aː"
"Mulam","Nucleus","aːu",2,"u"
"Mulam","Nucleus","e",1,"e"
"Mulam","Nucleus","eu",1,"e"
"Mulam","Nucleus","eu",2,"u"
"Mulam","Nucleus","i",1,"i"
"Mulam","Nucleus","iu",1,"i"
"Mulam","Nucleus","iu",2,"u"
"Mulam","Nucleus","o",1,"o"
"Mulam","Nucleus","oi",1,"o"
"Mulam","Nucleus","oi",2,"i"
"Mulam","Nucleus","u",1,"u"
"Mulam","Nucleus","ui",1,"u"
"Mulam","Nucleus","ui",2,"i"
"Mulam","Nucleus","y",1,"y"
"Mulam","Nucleus","z",1,"z"
"Mulam","Nucleus","ø",1,"ø"
"Mulam","Nucleus","ŋ",1,"ŋ"
"Mulam","Nucleus","œ",1,"œ"
"Mulam","Nucleus","ɔ",1,"ɔ"
"Mulam","Nucleus","ə",1,"ə"
"Mulam","Nucleus","əi",1,"ə"
"Mulam","Nucleus","əi",2,"i"
"Mulam","Nucleus","əu",1,"ə"
"Mulam","Nucleus","əu",2,"u"
"Mulam","Nucleus","əː",1,"əː"
"Mulam","Nucleus","əːi",1,"əː"
"Mulam","Nucleus","əːi",2,"i"
"Mulam","Nucleus","əːu",1,"əː"
"Mulam","Nucleus","əːu",2,"u"
"Mulam","Nucleus","ɛ",1,"ɛ"
"Mulam","Nucleus","ɛː",1,"ɛː"
"Mulam","Coda","#",1,"#"
"Mulam","Coda","k",1,"k"
"Mulam","Coda","m",1,"m"
"Mulam","Coda","n",1,"n"
"Mulam","Coda","p",1,"p"
"Mulam","Coda","t",1,"t"
"Mulam","Coda","ŋ",1,"ŋ"
"Mundari","Onset","#",1,"#"
"Mundari","Onset","b",1,"b"
"Mundari","Onset","c͡ç",1,"c͡ç"
"Mundari","Onset","d",1,"d"
"Mundari","Onset","h",1,"h"
"Mundari","Onset","j",1,"j"
"Mundari","Onset","k",1,"k"
"Mundari","Onset","l",1,"l"
"Mundari","Onset","m",1,"m"
"Mundari","Onset","n",1,"n"
"Mundari","Onset","p",1,"p"
"Mundari","Onset","r",1,"r"
"Mundari","Onset","s",1,"s"
"Mundari","Onset","t",1,"t"
"Mundari","Onset","w",1,"w"
"Mundari","Onset","ɖ",1,"ɖ"
"Mundari","Onset","ɟ͡ʝ",1,"ɟ͡ʝ"
"Mundari","Onset","ɡ",1,"ɡ"
"Mundari","Onset","ʈ",1,"ʈ"
"Mundari","Nucleus","a",1,"a"
"Mundari","Nucleus","ai",1,"a"
"Mundari","Nucleus","ai",2,"i"
"Mundari","Nucleus","au",1,"a"
"Mundari","Nucleus","au",2,"u"
"Mundari","Nucleus","a̰",1,"a̰"
"Mundari","Nucleus","e",1,"e"
"Mundari","Nucleus","ḛ",1,"ḛ"
"Mundari","Nucleus","i",1,"i"
"Mundari","Nucleus","ḭ",1,"ḭ"
"Mundari","Nucleus","o",1,"o"
"Mundari","Nucleus","o̰",1,"o̰"
"Mundari","Nucleus","u",1,"u"
"Mundari","Nucleus","ṵ",1,"ṵ"
"Mundari","Coda","#",1,"#"
"Mundari","Coda","b",1,"b"
"Mundari","Coda","d",1,"d"
"Mundari","Coda","k",1,"k"
"Mundari","Coda","l",1,"l"
"Mundari","Coda","m",1,"m"
"Mundari","Coda","n",1,"n"
"Mundari","Coda","p",1,"p"
"Mundari","Coda","r",1,"r"
"Mundari","Coda","s",1,"s"
"Mundari","Coda","t",1,"t"
"Mundari","Coda","ɟ͡ʝ",1,"ɟ͡ʝ"
"Mundari","Coda","ɡ",1,"ɡ"
"Mundari","Coda","ɳ",1,"ɳ"
"Mundari","Coda","ɽ",1,"ɽ"
"Naga Pidgin","Onset","#",1,"#"
"Naga Pidgin","Onset","C",1,"C"
"Naga Pidgin","Onset","CC",1,"C"
"Naga Pidgin","Onset","CC",2,"C"
"Naga Pidgin","Nucleus","a",1,"a"
"Naga Pidgin","Nucleus","ae",1,"a"
"Naga Pidgin","Nucleus","ae",2,"e"
"Naga Pidgin","Nucleus","ai",1,"a"
"Naga Pidgin","Nucleus","ai",2,"i"
"Naga Pidgin","Nucleus","ao",1,"a"
"Naga Pidgin","Nucleus","ao",2,"o"
"Naga Pidgin","Nucleus","au",1,"a"
"Naga Pidgin","Nucleus","au",2,"u"
"Naga Pidgin","Nucleus","e",1,"e"
"Naga Pidgin","Nucleus","ei",1,"e"
"Naga Pidgin","Nucleus","ei",2,"i"
"Naga Pidgin","Nucleus","eu",1,"e"
"Naga Pidgin","Nucleus","eu",2,"u"
"Naga Pidgin","Nucleus","eə",1,"e"
"Naga Pidgin","Nucleus","eə",2,"ə"
"Naga Pidgin","Nucleus","i",1,"i"
"Naga Pidgin","Nucleus","ja",1,"j"
"Naga Pidgin","Nucleus","ja",2,"a"
"Naga Pidgin","Nucleus","ju",1,"j"
"Naga Pidgin","Nucleus","ju",2,"u"
"Naga Pidgin","Nucleus","jɔ",1,"j"
"Naga Pidgin","Nucleus","jɔ",2,"ɔ"
"Naga Pidgin","Nucleus","o",1,"o"
"Naga Pidgin","Nucleus","oe",1,"o"
"Naga Pidgin","Nucleus","oe",2,"e"
"Naga Pidgin","Nucleus","oi",1,"o"
"Naga Pidgin","Nucleus","oi",2,"i"
"Naga Pidgin","Nucleus","ou",1,"o"
"Naga Pidgin","Nucleus","ou",2,"u"
"Naga Pidgin","Nucleus","u",1,"u"
"Naga Pidgin","Nucleus","ui",1,"u"
"Naga Pidgin","Nucleus","ui",2,"i"
"Naga Pidgin","Nucleus","wə",1,"w"
"Naga Pidgin","Nucleus","wə",2,"ə"
"Naga Pidgin","Nucleus","ɔ",1,"ɔ"
"Naga Pidgin","Coda","#",1,"#"
"Naga Pidgin","Coda","C",1,"C"
"Naga Pidgin","Coda","CC",1,"C"
"Naga Pidgin","Coda","CC",2,"C"
"Nanai","Onset","#",1,"#"
"Nanai","Onset","f",1,"f"
"Nanai","Onset","j",1,"j"
"Nanai","Onset","k",1,"k"
"Nanai","Onset","kʰ",1,"kʰ"
"Nanai","Onset","l",1,"l"
"Nanai","Onset","m",1,"m"
"Nanai","Onset","n",1,"n"
"Nanai","Onset","p",1,"p"
"Nanai","Onset","pʰ",1,"pʰ"
"Nanai","Onset","r",1,"r"
"Nanai","Onset","s",1,"s"
"Nanai","Onset","t",1,"t"
"Nanai","Onset","tʰ",1,"tʰ"
"Nanai","Onset","t͡s",1,"t͡s"
"Nanai","Onset","t͡sʰ",1,"t͡sʰ"
"Nanai","Onset","t͡ɕ",1,"t͡ɕ"
"Nanai","Onset","t͡ɕʰ",1,"t͡ɕʰ"
"Nanai","Onset","w",1,"w"
"Nanai","Onset","x",1,"x"
"Nanai","Onset","ɕ",1,"ɕ"
"Nanai","Onset","ʂ",1,"ʂ"
"Nanai","Onset","ʈ͡ʂ",1,"ʈ͡ʂ"
"Nanai","Onset","ʈ͡ʂʰ",1,"ʈ͡ʂʰ"
"Nanai","Nucleus","a",1,"a"
"Nanai","Nucleus","ai",1,"a"
"Nanai","Nucleus","ai",2,"i"
"Nanai","Nucleus","au",1,"a"
"Nanai","Nucleus","au",2,"u"
"Nanai","Nucleus","i",1,"i"
"Nanai","Nucleus","ia",1,"i"
"Nanai","Nucleus","ia",2,"a"
"Nanai","Nucleus","iau",1,"i"
"Nanai","Nucleus","iau",2,"a"
"Nanai","Nucleus","iau",3,"u"
"Nanai","Nucleus","io",1,"i"
"Nanai","Nucleus","io",2,"o"
"Nanai","Nucleus","iu",1,"i"
"Nanai","Nucleus","iu",2,"u"
"Nanai","Nucleus","iə",1,"i"
"Nanai","Nucleus","iə",2,"ə"
"Nanai","Nucleus","o",1,"o"
"Nanai","Nucleus","u",1,"u"
"Nanai","Nucleus","ua",1,"u"
"Nanai","Nucleus","ua",2,"a"
"Nanai","Nucleus","uai",1,"u"
"Nanai","Nucleus","uai",2,"a"
"Nanai","Nucleus","uai",3,"i"
"Nanai","Nucleus","ui",1,"u"
"Nanai","Nucleus","ui",2,"i"
"Nanai","Nucleus","uə",1,"u"
"Nanai","Nucleus","uə",2,"ə"
"Nanai","Nucleus","uəi",1,"u"
"Nanai","Nucleus","uəi",2,"ə"
"Nanai","Nucleus","uəi",3,"i"
"Nanai","Nucleus","y",1,"y"
"Nanai","Nucleus","yə",1,"y"
"Nanai","Nucleus","yə",2,"ə"
"Nanai","Nucleus","œ",1,"œ"
"Nanai","Nucleus","ɔ",1,"ɔ"
"Nanai","Nucleus","ɔi",1,"ɔ"
"Nanai","Nucleus","ɔi",2,"i"
"Nanai","Nucleus","ɔu",1,"ɔ"
"Nanai","Nucleus","ɔu",2,"u"
"Nanai","Nucleus","ə",1,"ə"
"Nanai","Nucleus","əi",1,"ə"
"Nanai","Nucleus","əi",2,"i"
"Nanai","Nucleus","əu",1,"ə"
"Nanai","Nucleus","əu",2,"u"
"Nanai","Coda","#",1,"#"
"Nanai","Coda","m",1,"m"
"Nanai","Coda","n",1,"n"
"Nanai","Coda","ŋ",1,"ŋ"
"Narua","Onset","b",1,"b"
"Narua","Onset","d",1,"d"
"Narua","Onset","d͡z",1,"d͡z"
"Narua","Onset","d͡ʑ",1,"d͡ʑ"
"Narua","Onset","f",1,"f"
"Narua","Onset","h",1,"h"
"Narua","Onset","j",1,"j"
"Narua","Onset","k",1,"k"
"Narua","Onset","kʰ",1,"kʰ"
"Narua","Onset","l",1,"l"
"Narua","Onset","m",1,"m"
"Narua","Onset","n",1,"n"
"Narua","Onset","p",1,"p"
"Narua","Onset","pʰ",1,"pʰ"
"Narua","Onset","q",1,"q"
"Narua","Onset","qʰ",1,"qʰ"
"Narua","Onset","s",1,"s"
"Narua","Onset","t",1,"t"
"Narua","Onset","tʰ",1,"tʰ"
"Narua","Onset","t͡s",1,"t͡s"
"Narua","Onset","t͡sʰ",1,"t͡sʰ"
"Narua","Onset","t͡ɕ",1,"t͡ɕ"
"Narua","Onset","t͡ɕʰ",1,"t͡ɕʰ"
"Narua","Onset","w",1,"w"
"Narua","Onset","z",1,"z"
"Narua","Onset","ɕ",1,"ɕ"
"Narua","Onset","ɖ͡ʐ",1,"ɖ͡ʐ"
"Narua","Onset","ɡ",1,"ɡ"
"Narua","Onset","ɢ",1,"ɢ"
"Narua","Onset","ɣ",1,"ɣ"
"Narua","Onset","ɬ",1,"ɬ"
"Narua","Onset","ɲ",1,"ɲ"
"Narua","Onset","ʂ",1,"ʂ"
"Narua","Onset","ʈ͡ʂ",1,"ʈ͡ʂ"
"Narua","Onset","ʈ͡ʂʰ",1,"ʈ͡ʂʰ"
"Narua","Onset","ʐ",1,"ʐ"
"Narua","Onset","ʑ",1,"ʑ"
"Narua","Onset","ʔ",1,"ʔ"
"Narua","Nucleus","i",1,"i"
"Narua","Nucleus","u",1,"u"
"Narua","Nucleus","uæ",1,"u"
"Narua","Nucleus","uæ",2,"æ"
"Narua","Nucleus","uɔ",1,"u"
"Narua","Nucleus","uɔ",2,"ɔ"
"Narua","Nucleus","uɤ",1,"u"
"Narua","Nucleus","uɤ",2,"ɤ"
"Narua","Nucleus","v",1,"v"
"Narua","Nucleus","æ",1,"æ"
"Narua","Nucleus","æ̃",1,"æ̃"
"Narua","Nucleus","ɑ",1,"ɑ"
"Narua","Nucleus","ɔ",1,"ɔ"
"Narua","Nucleus","ɛ",1,"ɛ"
"Narua","Nucleus","ɤ",1,"ɤ"
"Narua","Nucleus","ɯ",1,"ɯ"
"Narua","Coda","#",1,"#"
"Naukan Yupik","Onset","#",1,"#"
"Naukan Yupik","Onset","C",1,"C"
"Naukan Yupik","Nucleus","V",1,"V"
"Naukan Yupik","Coda","#",1,"#"
"Naukan Yupik","Coda","C",1,"C"
"Negidal","Onset","#",1,"#"
"Negidal","Onset","C",1,"C"
"Negidal","Nucleus","a",1,"a"
"Negidal","Nucleus","aː",1,"aː"
"Negidal","Nucleus","e",1,"e"
"Negidal","Nucleus","eː",1,"eː"
"Negidal","Nucleus","i",1,"i"
"Negidal","Nucleus","ie",1,"i"
"Negidal","Nucleus","ie",2,"e"
"Negidal","Nucleus","iː",1,"iː"
"Negidal","Nucleus","o",1,"o"
"Negidal","Nucleus","oː",1,"oː"
"Negidal","Nucleus","u",1,"u"
"Negidal","Nucleus","uː",1,"uː"
"Negidal","Nucleus","ɑː",1,"ɑː"
"Negidal","Nucleus","ə",1,"ə"
"Negidal","Coda","#",1,"#"
"Negidal","Coda","C",1,"C"
"Neo-Mandaic","Onset","#",1,"#"
"Neo-Mandaic","Onset","PR",1,"P"
"Neo-Mandaic","Onset","PR",2,"R"
"Neo-Mandaic","Onset","SP",1,"S"
"Neo-Mandaic","Onset","SP",2,"P"
"Neo-Mandaic","Onset","SR",1,"S"
"Neo-Mandaic","Onset","SR",2,"R"
"Neo-Mandaic","Onset","b",1,"b"
"Neo-Mandaic","Onset","d",1,"d"
"Neo-Mandaic","Onset","d͡ʒ",1,"d͡ʒ"
"Neo-Mandaic","Onset","f",1,"f"
"Neo-Mandaic","Onset","h",1,"h"
"Neo-Mandaic","Onset","j",1,"j"
"Neo-Mandaic","Onset","k",1,"k"
"Neo-Mandaic","Onset","l",1,"l"
"Neo-Mandaic","Onset","m",1,"m"
"Neo-Mandaic","Onset","n",1,"n"
"Neo-Mandaic","Onset","p",1,"p"
"Neo-Mandaic","Onset","q",1,"q"
"Neo-Mandaic","Onset","r",1,"r"
"Neo-Mandaic","Onset","s",1,"s"
"Neo-Mandaic","Onset","sˤ",1,"sˤ"
"Neo-Mandaic","Onset","t",1,"t"
"Neo-Mandaic","Onset","tˤ",1,"tˤ"
"Neo-Mandaic","Onset","t͡ʃ",1,"t͡ʃ"
"Neo-Mandaic","Onset","v",1,"v"
"Neo-Mandaic","Onset","w",1,"w"
"Neo-Mandaic","Onset","z",1,"z"
"Neo-Mandaic","Onset","ħ",1,"ħ"
"Neo-Mandaic","Onset","ɡ",1,"ɡ"
"Neo-Mandaic","Onset","ʁ",1,"ʁ"
"Neo-Mandaic","Onset","ʃ",1,"ʃ"
"Neo-Mandaic","Onset","ʕ",1,"ʕ"
"Neo-Mandaic","Onset","θ",1,"θ"
"Neo-Mandaic","Onset","χ",1,"χ"
"Neo-Mandaic","Nucleus","a",1,"a"
"Neo-Mandaic","Nucleus","aj",1,"a"
"Neo-Mandaic","Nucleus","aj",2,"j"
"Neo-Mandaic","Nucleus","av",1,"a"
"Neo-Mandaic","Nucleus","av",2,"v"
"Neo-Mandaic","Nucleus","aw",1,"a"
"Neo-Mandaic","Nucleus","aw",2,"w"
"Neo-Mandaic","Nucleus","e",1,"e"
"Neo-Mandaic","Nucleus","ej",1,"e"
"Neo-Mandaic","Nucleus","ej",2,"j"
"Neo-Mandaic","Nucleus","i",1,"i"
"Neo-Mandaic","Nucleus","j",1,"j"
"Neo-Mandaic","Nucleus","m",1,"m"
"Neo-Mandaic","Nucleus","n",1,"n"
"Neo-Mandaic","Nucleus","o",1,"o"
"Neo-Mandaic","Nucleus","r",1,"r"
"Neo-Mandaic","Nucleus","u",1,"u"
"Neo-Mandaic","Nucleus","w",1,"w"
"Neo-Mandaic","Nucleus","ɔ",1,"ɔ"
"Neo-Mandaic","Nucleus","ɔj",1,"ɔ"
"Neo-Mandaic","Nucleus","ɔj",2,"j"
"Neo-Mandaic","Nucleus","ɔw",1,"ɔ"
"Neo-Mandaic","Nucleus","ɔw",2,"w"
"Neo-Mandaic","Nucleus","ə",1,"ə"
"Neo-Mandaic","Coda","#",1,"#"
"Neo-Mandaic","Coda","PR",1,"P"
"Neo-Mandaic","Coda","PR",2,"R"
"Neo-Mandaic","Coda","RF",1,"R"
"Neo-Mandaic","Coda","RF",2,"F"
"Neo-Mandaic","Coda","RP",1,"R"
"Neo-Mandaic","Coda","RP",2,"P"
"Neo-Mandaic","Coda","SP",1,"S"
"Neo-Mandaic","Coda","SP",2,"P"
"Neo-Mandaic","Coda","SR",1,"S"
"Neo-Mandaic","Coda","SR",2,"R"
"Neo-Mandaic","Coda","b",1,"b"
"Neo-Mandaic","Coda","d",1,"d"
"Neo-Mandaic","Coda","d͡ʒ",1,"d͡ʒ"
"Neo-Mandaic","Coda","f",1,"f"
"Neo-Mandaic","Coda","k",1,"k"
"Neo-Mandaic","Coda","l",1,"l"
"Neo-Mandaic","Coda","m",1,"m"
"Neo-Mandaic","Coda","n",1,"n"
"Neo-Mandaic","Coda","p",1,"p"
"Neo-Mandaic","Coda","q",1,"q"
"Neo-Mandaic","Coda","r",1,"r"
"Neo-Mandaic","Coda","s",1,"s"
"Neo-Mandaic","Coda","sˤ",1,"sˤ"
"Neo-Mandaic","Coda","t",1,"t"
"Neo-Mandaic","Coda","tˤ",1,"tˤ"
"Neo-Mandaic","Coda","t͡ʃ",1,"t͡ʃ"
"Neo-Mandaic","Coda","v",1,"v"
"Neo-Mandaic","Coda","z",1,"z"
"Neo-Mandaic","Coda","ħ",1,"ħ"
"Neo-Mandaic","Coda","ɡ",1,"ɡ"
"Neo-Mandaic","Coda","ʁ",1,"ʁ"
"Neo-Mandaic","Coda","ʃ",1,"ʃ"
"Neo-Mandaic","Coda","θ",1,"θ"
"Neo-Mandaic","Coda","χ",1,"χ"
"Nepali","Onset","#",1,"#"
"Nepali","Onset","Cj",1,"C"
"Nepali","Onset","Cj",2,"j"
"Nepali","Onset","Cw",1,"C"
"Nepali","Onset","Cw",2,"w"
"Nepali","Onset","b",1,"b"
"Nepali","Onset","b̤",1,"b̤"
"Nepali","Onset","c",1,"c"
"Nepali","Onset","cʰ",1,"cʰ"
"Nepali","Onset","d",1,"d"
"Nepali","Onset","dʲ",1,"dʲ"
"Nepali","Onset","d̤",1,"d̤"
"Nepali","Onset","d̤ʲ",1,"d̤ʲ"
"Nepali","Onset","h",1,"h"
"Nepali","Onset","j",1,"j"
"Nepali","Onset","k",1,"k"
"Nepali","Onset","kʰ",1,"kʰ"
"Nepali","Onset","l",1,"l"
"Nepali","Onset","m",1,"m"
"Nepali","Onset","n",1,"n"
"Nepali","Onset","p",1,"p"
"Nepali","Onset","pʰ",1,"pʰ"
"Nepali","Onset","r",1,"r"
"Nepali","Onset","s",1,"s"
"Nepali","Onset","t",1,"t"
"Nepali","Onset","tʰ",1,"tʰ"
"Nepali","Onset","tʰʲ",1,"tʰʲ"
"Nepali","Onset","tʲ",1,"tʲ"
"Nepali","Onset","w",1,"w"
"Nepali","Onset","ŋ",1,"ŋ"
"Nepali","Onset","ɟ",1,"ɟ"
"Nepali","Onset","ɟ̤",1,"ɟ̤"
"Nepali","Onset","ɡ",1,"ɡ"
"Nepali","Onset","ɡ̤",1,"ɡ̤"
"Nepali","Nucleus","a",1,"a"
"Nepali","Nucleus","aː",1,"aː"
"Nepali","Nucleus","ã",1,"ã"
"Nepali","Nucleus","ãː",1,"ãː"
"Nepali","Nucleus","e",1,"e"
"Nepali","Nucleus","ẽ",1,"ẽ"
"Nepali","Nucleus","i",1,"i"
"Nepali","Nucleus","ĩ",1,"ĩ"
"Nepali","Nucleus","o",1,"o"
"Nepali","Nucleus","u",1,"u"
"Nepali","Nucleus","ũ",1,"ũ"
"Nepali","Coda","#",1,"#"
"Nepali","Coda","b",1,"b"
"Nepali","Coda","b̤",1,"b̤"
"Nepali","Coda","c",1,"c"
"Nepali","Coda","cʰ",1,"cʰ"
"Nepali","Coda","d",1,"d"
"Nepali","Coda","dʲ",1,"dʲ"
"Nepali","Coda","d̤",1,"d̤"
"Nepali","Coda","d̤ʲ",1,"d̤ʲ"
"Nepali","Coda","jC",1,"j"
"Nepali","Coda","jC",2,"C"
"Nepali","Coda","k",1,"k"
"Nepali","Coda","kʰ",1,"kʰ"
"Nepali","Coda","l",1,"l"
"Nepali","Coda","m",1,"m"
"Nepali","Coda","n",1,"n"
"Nepali","Coda","p",1,"p"
"Nepali","Coda","pʰ",1,"pʰ"
"Nepali","Coda","r",1,"r"
"Nepali","Coda","s",1,"s"
"Nepali","Coda","t",1,"t"
"Nepali","Coda","tʰ",1,"tʰ"
"Nepali","Coda","tʰʲ",1,"tʰʲ"
"Nepali","Coda","tʲ",1,"tʲ"
"Nepali","Coda","wC",1,"w"
"Nepali","Coda","wC",2,"C"
"Nepali","Coda","ŋ",1,"ŋ"
"Nepali","Coda","ɟ",1,"ɟ"
"Nepali","Coda","ɟ̤",1,"ɟ̤"
"Nepali","Coda","ɡ",1,"ɡ"
"Nepali","Coda","ɡ̤",1,"ɡ̤"
"Nganasan","Onset","#",1,"#"
"Nganasan","Onset","b",1,"b"
"Nganasan","Onset","d",1,"d"
"Nganasan","Onset","h",1,"h"
"Nganasan","Onset","k",1,"k"
"Nganasan","Onset","l",1,"l"
"Nganasan","Onset","lʲ",1,"lʲ"
"Nganasan","Onset","m",1,"m"
"Nganasan","Onset","n",1,"n"
"Nganasan","Onset","r",1,"r"
"Nganasan","Onset","s",1,"s"
"Nganasan","Onset","sʲ",1,"sʲ"
"Nganasan","Onset","t",1,"t"
"Nganasan","Onset","ð",1,"ð"
"Nganasan","Onset","ŋ",1,"ŋ"
"Nganasan","Onset","ɟ",1,"ɟ"
"Nganasan","Onset","ɡ",1,"ɡ"
"Nganasan","Onset","ɲ",1,"ɲ"
"Nganasan","Nucleus","e",1,"e"
"Nganasan","Nucleus","i",1,"i"
"Nganasan","Nucleus","ia",1,"i"
"Nganasan","Nucleus","ia",2,"a"
"Nganasan","Nucleus","o",1,"o"
"Nganasan","Nucleus","u",1,"u"
"Nganasan","Nucleus","ua",1,"u"
"Nganasan","Nucleus","ua",2,"a"
"Nganasan","Nucleus","y",1,"y"
"Nganasan","Nucleus","ɑ",1,"ɑ"
"Nganasan","Nucleus","ə",1,"ə"
"Nganasan","Nucleus","ɨ",1,"ɨ"
"Nganasan","Coda","#",1,"#"
"Nganasan","Coda","b",1,"b"
"Nganasan","Coda","j",1,"j"
"Nganasan","Coda","l",1,"l"
"Nganasan","Coda","lʲ",1,"lʲ"
"Nganasan","Coda","m",1,"m"
"Nganasan","Coda","n",1,"n"
